id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,location,price,city,reviews
3574,Delta Hotels by Marriott Sault Ste. Marie Waterfront,4.5,Excellent,"['Pool', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Bar/Lounge', 'Airport transportation', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Electric vehicle charging station', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",208 St Mary's River Dr Sault Ste. Marie Ontario,Canada,"(46.5098389, -84.337316)",118.0,Ontario,Very Good
3575,"The Water Tower Inn, BW Premier Collection",4.5,Excellent,"['Pool', 'Free parking', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Spa', 'Room service', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",360 Great Northern Rd Sault Ste. Marie Ontario,Canada,"(46.5375399, -84.3170493)",115.0,Ontario,Very Good
3580,Super 8 by Wyndham Sault Ste Marie on,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",184 Great Northern Rd Sault Ste. Marie Ontario,Canada,"(46.5312438, -84.319194)",86.0,Ontario,Very Good
3609,BCMInns - Hinton,4.0,Very good,"['Pool', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",386 Smith St Hinton Alberta,Canada,"(53.4063641, -117.5565277)",105.0,Alberta,Exceptional
3615,Hinton Lodge,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Smoking rooms available']",752 Carmichael Lane Hinton Alberta,Canada,"(53.3865446, -117.6193266)",99.0,Alberta,Very Good
3617,Days Inn by Wyndham Hinton,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",358 Smith St Hinton Alberta,Canada,"(53.4063641, -117.5565277)",90.0,Alberta,Exceptional
3618,White Wolf Inn,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Breakfast included', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Dry Cleaning', 'Electric vehicle charging station', 'Hot Tub', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",828 Carmichael Lane Hinton Alberta,Canada,"(53.3865446, -117.6193266)",110.0,Alberta,Exceptional
3644,Blue Mountain Inn,3.5,Very good,"['Pool', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Restaurant', 'Room service', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Paid Wifi', 'Pets Allowed ( Dog / Pet Friendly )', 'Shuttle Bus Service', 'Ski-In / Ski-Out', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",108 Jozo Weider Blvd Blue Mountains Ontario,Canada,"(44.5058033, -80.3072645)",118.0,Ontario,Exceptional
3665,Best Western Plus Otonabee Inn,4.5,Excellent,"['Free parking', 'Pool', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Golf Course', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",84 Lansdowne St E Peterborough Ontario,Canada,"(44.2895084, -78.305703)",139.0,Ontario,Wonderful
3666,Peterborough Inn & Suites Hotel,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Conference Facilities', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",312 George St N Peterborough Ontario,Canada,"(44.3030634158991, -78.3197065043651)",84.0,Ontario,Wonderful
3672,Blue Jay Motel,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available']",165 Hwy. No. 7 Eas Peterborough Ontario,Canada,"(50.000678, -86.000977)",70.0,Ontario,Exceptional
3673,Twin Pines Bed and Breakfast,5.0,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Suites']",1173 Clonsilla Ave Peterborough Ontario,Canada,"(44.2946918, -78.3406435)",100.0,Ontario,Wonderful
3674,Robyn's Motel,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",1136 Highway 7 East Peterborough Ontario,Canada,"(44.3036634993926, -78.2445731409884)",85.0,Ontario,Very Good
3697,OTL Gouverneur Sherbrooke,5.0,Excellent,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Spa', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",3131 King West Street Sherbrooke Quebec,Canada,"(52.4760892, -71.8258668)",164.0,Quebec,Exceptional
3719,Quality Hotel & Suites,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Pool', 'Restaurant', 'Babysitting', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms']",4206 King Street West Sherbrooke Quebec,Canada,"(52.4760892, -71.8258668)",110.0,Quebec,Very Good
3746,Old House Hotel & Spa,4.5,Excellent,"['Free parking', 'Pool', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Spa', 'Airport transportation', 'Business Centre with Internet Access', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1730 Riverside Lane Courtenay British Columbia,Canada,"(49.68460635, -124.988698445907)",180.0,Columbia,Exceptional
3747,Holiday Inn Express Hotel & Suites Courtenay Comox Valley SW,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Pool', 'Free parking', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",2200 Cliffe Ave Courtenay British Columbia,Canada,"(49.6797945, -124.98351935)",160.0,Columbia,Exceptional
3755,Stafford House B&B,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Air conditioning']",123 Stafford Ave Courtenay British Columbia,Canada,"(49.7078483, -124.9798837)",115.0,Columbia,Exceptional
3779,Retro Suites Hotel,5.0,Excellent,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Bar/Lounge', 'Breakfast included', 'Banquet Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2 King St W Ontario,Canada,"(43.25793945, -79.8720782044408)",154.0,Ontario,Very Good
3942,La Goeliche,4.0,Very good,"['Pool', 'Restaurant', 'Free parking', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Air conditioning', 'Non-smoking rooms', 'Suites']",22 chemin du Quai Sainte-Petronille Quebec,Canada,"(52.4760892, -71.8258668)",109.0,Quebec,Exceptional
3964,"BCMInns, Rusty's Fort McMurray Hotel",4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Bar/Lounge', 'Business Centre with Internet Access', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",385 Gregoire Dr Fort McMurray Alberta,Canada,"(56.6837315956868, -111.348441659433)",97.0,Alberta,Wonderful
3966,Platinum Hotels,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Breakfast included', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Paid Internet', 'Paid Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",8530 Franklin Ave Fort McMurray Alberta,Canada,"(56.7182244, -111.3565866)",151.0,Alberta,Wonderful
3969,Microtel Inn & Suites by Wyndham Fort McMurray,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",317 Sakitawaw Trail Fort McMurray Alberta,Canada,"(56.6825665, -111.3527455)",161.0,Alberta,Wonderful
3971,Radisson Hotel & Suites Fort McMurray,4.5,Excellent,"['Restaurant', 'Free parking', 'Free High Speed Internet (WiFi)', 'Room service', 'Bar/Lounge', 'Pool', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Tennis Court', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",435 Gregoire Dr Fort McMurray Alberta,Canada,"(56.6868434475648, -111.350110064484)",150.0,Alberta,Exceptional
3972,Podollan Inn,4.0,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Spa', 'Breakfast included', 'Airport transportation', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",10131 Franklin Ave Fort McMurray Alberta,Canada,"(56.7295716, -111.3869192)",169.0,Alberta,"Very handy for the airport. I would stay there again, for sure."
3973,Nomad Hotel and Suites,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",10006 Macdonald Ave Fort McMurray Alberta,Canada,"(56.7270945, -111.38287)",115.0,Alberta,Exceptional
3982,Ace Inn Hotel & Conference Centre,2.0,Poor,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Babysitting', 'Concierge', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",9913 Biggs Ave Fort McMurray Alberta,Canada,"(56.7255428685098, -111.382326056725)",87.0,Alberta,Very Good
4039,Imperial Inn,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",555 King St E Gananoque Ontario,Canada,"(44.33518935, -76.1535051)",65.0,Ontario,Exceptional
4054,Excelsior Hotel Spa Sainte-Adele,3.0,Average,"['Pool', 'Free parking', 'Restaurant', 'Spa', 'Free High Speed Internet (WiFi)', 'Heated pool', 'Indoor pool', 'Non-smoking hotel', 'Outdoor pool', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",3655 Boulevard de Sainte-Adele Sainte-Adele Quebec,Canada,"(45.974048, -74.1719865)",82.0,Quebec,Very Good
4055,Hotel Spa Chateau Sainte-Adele,3.5,Very good,"['Pool', 'Free parking', 'Restaurant', 'Spa', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Breakfast included', 'Banquet Room', 'Concierge', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",3080 Boulevard Sainte-Adele (Route 117) Sainte-Adele Quebec,Canada,"(52.4760892, -71.8258668)",123.0,Quebec,Exceptional
4062,Motel Panoramik,3.5,Very good,"['Pool', 'Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Air conditioning', 'Kitchenette', 'Suites']",280 Rue Seraphin Sainte-Adele Quebec,Canada,"(45.971402, -74.169173)",54.0,Quebec,Exceptional
4086,Doubletree by Hilton Halifax Dartmouth,4.0,Very good,"['Pool', 'Restaurant', 'Room service', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",101 Wyse Rd Dartmouth Nova Scotia,Canada,"(44.668926, -63.5773467)",124.0,Scotia,Very Good
4087,Delta Hotels by Marriott Dartmouth,4.5,Excellent,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",240 Brownlow Ave Dartmouth Nova Scotia,Canada,"(44.69423565, -63.5789717873266)",135.0,Scotia,Wonderful
4088,Travelodge Suites Halifax Dartmouth,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",101 Yorkshire Ave Exten Dartmouth Nova Scotia,Canada,"(45.1960403, -63.1653789)",123.0,Scotia,Exceptional
4089,Coastal Inn Dartmouth,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",379 Windmill Rd Dartmouth Nova Scotia,Canada,"(44.6817224, -63.5967144)",99.0,Scotia,Exceptional
4090,Lake City Motel,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Babysitting', 'Concierge', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",40 Lakecrest Dr Dartmouth Nova Scotia,Canada,"(44.6824258, -63.5408972)",75.0,Scotia,Wonderful
3694,Dancing Bear Inn,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Family Rooms', 'Non-smoking rooms']",171 Baker St Nelson British Columbia,Canada,"(49.4903899, -117.29876815)",62.0,Columbia,Exceptional
3697,Best Western Plus Baker Street Inn & Convention Centre,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",153 Baker St Nelson British Columbia,Canada,"(49.4903712, -117.29908400093)",155.0,Columbia,Very Good
3698,Hume Hotel & Spa,4.5,Excellent,"['Room service', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Spa', 'Breakfast included', 'Banquet Room', 'Conference Facilities', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",422 Vernon St Nelson British Columbia,Canada,"(49.4923917, -117.2946306)",140.0,Columbia,Wonderful
3700,Prestige Lakeside Resort,4.5,Excellent,"['Pool', 'Free parking', 'Restaurant', 'Room service', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Airport transportation', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",701 Lakeside Dr Nelson British Columbia,Canada,"(49.4974169, -117.2931244)",200.0,Columbia,Wonderful
3701,Cloudside Hotel,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",410 Victoria St Nelson British Columbia,Canada,"(49.4912147, -117.2933311)",111.0,Columbia,Wonderful
3705,Prestige Inn Nelson,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Concierge', 'Dry Cleaning', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",1301 Front St Nelson British Columbia,Canada,"(49.4997537, -117.285604629008)",126.0,Columbia,Exceptional
3706,The Adventure Hotel,4.0,Very good,"['Restaurant', 'Free parking', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Conference Facilities', 'Golf Course', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",616 Vernon St Nelson British Columbia,Canada,"(49.493615, -117.2920549)",125.0,Columbia,Exceptional
3707,Villa Motel,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Breakfast included', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",655 3a Hwy Nelson British Columbia,Canada,"(55.001251, -125.002441)",92.0,Columbia,Wonderful
